Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1666949209725045,00000564,false,Rx,0,8,C9,06,00,00,FC,1F,2F,FF,
-1666949209679862,00000566,false,Rx,0,8,86,17,FE,01,FA,07,00,00,
-1666949209675040,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949209674784,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949209674528,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949209674230,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949209673974,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949209579852,00000566,false,Rx,0,8,53,18,FE,01,FA,07,00,00,
-1666949209575031,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949209479801,00000566,false,Rx,0,8,AB,19,FE,01,FA,07,00,00,
-1666949209474979,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949209379792,00000566,false,Rx,0,8,E4,1A,FE,01,FA,07,00,00,
-1666949209374970,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949209279725,00000566,false,Rx,0,8,69,1B,FE,01,FA,07,00,00,
-1666949209274904,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949209179716,00000566,false,Rx,0,8,A8,1C,FE,01,FA,07,00,00,
-1666949209174894,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949209174596,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949209174340,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949209174126,0000067E,false,Rx,0,8,21,07,00,00,3B,00,00,40,
-1666949209173828,1A555457,true,Rx,0,8,02,30,33,30,30,00,00,00,
-1666949209173572,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949209173273,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949209079707,00000566,false,Rx,0,8,0F,1D,FE,01,FA,07,00,00,
-1666949209074843,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208979655,00000566,false,Rx,0,8,91,1E,FE,01,FA,07,00,00,
-1666949208974834,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208879646,00000566,false,Rx,0,8,6C,1F,FE,01,FA,07,00,00,
-1666949208874824,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208779594,00000566,false,Rx,0,8,E6,10,FE,01,FA,07,00,00,
-1666949208774773,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208724725,00000564,false,Rx,0,8,AD,07,00,00,FC,1F,2F,FF,
-1666949208679585,00000566,false,Rx,0,8,B8,11,FE,01,FA,07,00,00,
-1666949208674764,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208674465,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949208674209,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949208673953,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949208673654,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949208579533,00000566,false,Rx,0,8,3C,12,FE,01,FA,07,00,00,
-1666949208574712,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208479524,00000566,false,Rx,0,8,FA,13,FE,01,FA,07,00,00,
-1666949208474703,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208379472,00000566,false,Rx,0,8,77,14,FE,01,FA,07,00,00,
-1666949208374651,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208279563,00000566,false,Rx,0,8,89,15,FE,01,FA,07,00,00,
-1666949208274742,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208179511,00000566,false,Rx,0,8,72,16,FE,01,FA,07,00,00,
-1666949208174690,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949208174391,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949208174178,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949208173922,0000067E,false,Rx,0,8,63,08,00,00,3B,00,00,40,
-1666949208173666,1A555457,true,Rx,0,8,03,4B,59,46,41,00,00,00,
-1666949208173367,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949208173111,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949208079502,00000566,false,Rx,0,8,86,17,FE,01,FA,07,00,00,
-1666949208074681,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207979450,00000566,false,Rx,0,8,53,18,FE,01,FA,07,00,00,
-1666949207974629,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207879441,00000566,false,Rx,0,8,AB,19,FE,01,FA,07,00,00,
-1666949207874620,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207778536,00000566,false,Rx,0,8,E4,1A,FE,01,FA,07,00,00,
-1666949207773587,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207723540,00000564,false,Rx,0,8,EF,08,00,00,FC,1F,2F,FF,
-1666949207678527,00000566,false,Rx,0,8,69,1B,FE,01,FA,07,00,00,
-1666949207673535,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207673279,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949207673023,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949207672725,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949207672469,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949207578475,00000566,false,Rx,0,8,A8,1C,FE,01,FA,07,00,00,
-1666949207573526,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207478466,00000566,false,Rx,0,8,0F,1D,FE,01,FA,07,00,00,
-1666949207473474,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207378457,00000566,false,Rx,0,8,91,1E,FE,01,FA,07,00,00,
-1666949207373565,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207278505,00000566,false,Rx,0,8,6C,1F,FE,01,FA,07,00,00,
-1666949207273514,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207178496,00000566,false,Rx,0,8,E6,10,FE,01,FA,07,00,00,
-1666949207173504,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949207173206,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949207172992,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949207172736,0000067E,false,Rx,0,8,07,09,00,00,3B,00,00,40,
-1666949207172438,1A555457,true,Rx,0,8,00,35,51,45,36,00,00,00,
-1666949207172182,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949207171883,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949207078445,00000566,false,Rx,0,8,B8,11,FE,01,FA,07,00,00,
-1666949207073495,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206978435,00000566,false,Rx,0,8,3C,12,FE,01,FA,07,00,00,
-1666949206973444,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206878384,00000566,false,Rx,0,8,FA,13,FE,01,FA,07,00,00,
-1666949206873434,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206778375,00000566,false,Rx,0,8,77,14,FE,01,FA,07,00,00,
-1666949206773383,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206723378,00000564,false,Rx,0,8,8B,09,00,00,FC,1F,2F,FF,
-1666949206678323,00000566,false,Rx,0,8,89,15,FE,01,FA,07,00,00,
-1666949206673374,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206673075,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949206672819,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949206672563,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949206672264,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949206578314,00000566,false,Rx,0,8,72,16,FE,01,FA,07,00,00,
-1666949206573322,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206478262,00000566,false,Rx,0,8,86,17,FE,01,FA,07,00,00,
-1666949206473313,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206378253,00000566,false,Rx,0,8,53,18,FE,01,FA,07,00,00,
-1666949206373278,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206278261,00000566,false,Rx,0,8,AB,19,FE,01,FA,07,00,00,
-1666949206273269,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206178209,00000566,false,Rx,0,8,E4,1A,FE,01,FA,07,00,00,
-1666949206173217,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949206172961,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949206172705,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949206172449,0000067E,false,Rx,0,8,AB,0A,00,00,3B,00,00,40,
-1666949206172193,1A555457,true,Rx,0,8,01,38,32,41,4B,00,00,00,
-1666949206171894,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949206171638,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949206078157,00000566,false,Rx,0,8,69,1B,FE,01,FA,07,00,00,
-1666949206073208,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205978148,00000566,false,Rx,0,8,A8,1C,FE,01,FA,07,00,00,
-1666949205973156,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205878139,00000566,false,Rx,0,8,0F,1D,FE,01,FA,07,00,00,
-1666949205873147,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205778087,00000566,false,Rx,0,8,91,1E,FE,01,FA,07,00,00,
-1666949205773138,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205723091,00000564,false,Rx,0,8,27,0A,00,00,FC,1F,2F,FF,
-1666949205678078,00000566,false,Rx,0,8,6C,1F,FE,01,FA,07,00,00,
-1666949205673086,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205672788,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949205672574,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
-1666949205672276,1A555490,true,Rx,0,8,2A,0A,00,94,22,10,60,00,
-1666949205671977,1A555491,true,Rx,0,8,40,AA,AA,01,00,00,00,80,
-1666949205578026,00000566,false,Rx,0,8,E6,10,FE,01,FA,07,00,00,
-1666949205573077,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205478017,00000566,false,Rx,0,8,B8,11,FE,01,FA,07,00,00,
-1666949205473025,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205377965,00000566,false,Rx,0,8,3C,12,FE,01,FA,07,00,00,
-1666949205372986,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205277926,00000566,false,Rx,0,8,FA,13,FE,01,FA,07,00,00,
-1666949205272934,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205177875,00000566,false,Rx,0,8,77,14,FE,01,FA,07,00,00,
-1666949205172925,0000038B,false,Rx,0,8,FE,01,00,BC,F2,CA,AB,7F,
-1666949205172627,12DD5472,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1666949205172371,00000565,false,Rx,0,8,00,50,00,00,04,08,80,FF,
