Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1324450,1BFE2232,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1324790,1BFE2235,TRUE,Rx,0,8,81,4,0,0,0,0,0,0
1325090,1BFE2238,TRUE,Rx,0,8,0,0,32,0,1,1,0,0
1325430,1BFE2239,TRUE,Rx,0,8,0,1,1,0,0,0,0,0
1325730,1BFE223A,TRUE,Rx,0,8,4,1,0,0,5D,0,0,0
1326070,1BFE223B,TRUE,Rx,0,8,0C,0,0,0,0,0,0,0
1326370,1BFE223C,TRUE,Rx,0,8,22,0,0,0,0,0,0,0
1326710,1BFE223D,TRUE,Rx,0,8,0,0,0,0,0,0,0,5C
1327050,1BFE2248,TRUE,Rx,0,8,0,0,0,0,0,0,0,0
1399910,0000038B,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1419790,1BFE221A,TRUE,Rx,0,8,0,A6,0,0,7E,0,0,0
1420090,1BFE2207,TRUE,Rx,0,8,46,0,0,88,0,40,0,4
1420380,1BFE2209,TRUE,Rx,0,8,0,0,1,0,D0,E0,3,0
1420680,1BFE2215,TRUE,Rx,0,8,60,97,9E,80,80,80,AA,9A
1421020,1BFE2216,TRUE,Rx,0,8,0,0,0,0,0,0,C0,FA
1421320,1BFE2217,TRUE,Rx,0,8,0,0,CD,B4,A5,0,0,0
